,file,edges,url,density
23153,NL-HaNA_2.05.159_11_2057.jpg,949.0,https://migrantcards.huygens.knaw.nl/cards/11/,small
73584,NL-HaNA_2.05.159_35_1627.jpg,869.0,https://migrantcards.huygens.knaw.nl/cards/35/,small
86618,NL-HaNA_2.05.159_40_2245.jpg,488.0,https://migrantcards.huygens.knaw.nl/cards/40/,small
76563,NL-HaNA_2.05.159_36_0539.jpg,837.0,https://migrantcards.huygens.knaw.nl/cards/36/,small
90605,NL-HaNA_2.05.159_42_0445.jpg,526.0,https://migrantcards.huygens.knaw.nl/cards/42/,small
100065,NL-HaNA_2.05.159_46_1091.jpg,505.0,https://migrantcards.huygens.knaw.nl/cards/46/,small
33842,NL-HaNA_2.05.159_16_0239.jpg,517.0,https://migrantcards.huygens.knaw.nl/cards/16/,small
82295,NL-HaNA_2.05.159_39_1187.jpg,874.0,https://migrantcards.huygens.knaw.nl/cards/39/,small
17779,NL-HaNA_2.05.159_8_0695.jpg,781.0,https://migrantcards.huygens.knaw.nl/cards/08/,small
73010,NL-HaNA_2.05.159_35_1603.jpg,987.0,https://migrantcards.huygens.knaw.nl/cards/35/,small
101475,NL-HaNA_2.05.159_47_0553.jpg,719.0,https://migrantcards.huygens.knaw.nl/cards/47/,small
104874,NL-HaNA_2.05.159_48_1307.jpg,880.0,https://migrantcards.huygens.knaw.nl/cards/48/,small
16379,NL-HaNA_2.05.159_8_1597.jpg,900.0,https://migrantcards.huygens.knaw.nl/cards/08/,small
67140,NL-HaNA_2.05.159_32_2213.jpg,924.0,https://migrantcards.huygens.knaw.nl/cards/32/,small
48504,NL-HaNA_2.05.159_22_1733.jpg,886.0,https://migrantcards.huygens.knaw.nl/cards/22/,small
58514,NL-HaNA_2.05.159_28_0053.jpg,867.0,https://migrantcards.huygens.knaw.nl/cards/28/,small
41588,NL-HaNA_2.05.159_19_0237.jpg,994.0,https://migrantcards.huygens.knaw.nl/cards/19/,small
79921,NL-HaNA_2.05.159_38_0793.jpg,971.0,https://migrantcards.huygens.knaw.nl/cards/38/,small
95574,NL-HaNA_2.05.159_44_0297.jpg,894.0,https://migrantcards.huygens.knaw.nl/cards/44/,small
92358,NL-HaNA_2.05.159_43_0941.jpg,875.0,https://migrantcards.huygens.knaw.nl/cards/43/,small
