,file,edges,url,density
79393,NL-HaNA_2.05.159_37_1391.jpg,4179.0,https://migrantcards.huygens.knaw.nl/cards/37/,dense
16206,NL-HaNA_2.05.159_8_0471.jpg,4877.0,https://migrantcards.huygens.knaw.nl/cards/08/,dense
55173,NL-HaNA_2.05.159_26_0957.jpg,4099.0,https://migrantcards.huygens.knaw.nl/cards/26/,dense
96726,NL-HaNA_2.05.159_45_0859.jpg,4928.0,https://migrantcards.huygens.knaw.nl/cards/45/,dense
80645,NL-HaNA_2.05.159_38_2355.jpg,5642.0,https://migrantcards.huygens.knaw.nl/cards/38/,dense
86390,NL-HaNA_2.05.159_40_0613.jpg,4485.0,https://migrantcards.huygens.knaw.nl/cards/40/,dense
66191,NL-HaNA_2.05.159_32_0567.jpg,4294.0,https://migrantcards.huygens.knaw.nl/cards/32/,dense
85202,NL-HaNA_2.05.159_40_0903.jpg,4570.0,https://migrantcards.huygens.knaw.nl/cards/40/,dense
62386,NL-HaNA_2.05.159_30_1481.jpg,4335.0,https://migrantcards.huygens.knaw.nl/cards/30/,dense
80519,NL-HaNA_2.05.159_38_1711.jpg,4801.0,https://migrantcards.huygens.knaw.nl/cards/38/,dense
73764,NL-HaNA_2.05.159_35_0195.jpg,4293.0,https://migrantcards.huygens.knaw.nl/cards/35/,dense
103021,NL-HaNA_2.05.159_47_0785.jpg,4997.0,https://migrantcards.huygens.knaw.nl/cards/47/,dense
13919,NL-HaNA_2.05.159_6_0081.jpg,4754.0,https://migrantcards.huygens.knaw.nl/cards/06/,dense
102581,NL-HaNA_2.05.159_47_2175.jpg,5362.0,https://migrantcards.huygens.knaw.nl/cards/47/,dense
84693,NL-HaNA_2.05.159_40_0347.jpg,4650.0,https://migrantcards.huygens.knaw.nl/cards/40/,dense
15248,NL-HaNA_2.05.159_7_1521.jpg,4413.0,https://migrantcards.huygens.knaw.nl/cards/07/,dense
73457,NL-HaNA_2.05.159_35_1549.jpg,5265.0,https://migrantcards.huygens.knaw.nl/cards/35/,dense
20995,NL-HaNA_2.05.159_10_0715.jpg,4396.0,https://migrantcards.huygens.knaw.nl/cards/10/,dense
68899,NL-HaNA_2.05.159_33_0369.jpg,4759.0,https://migrantcards.huygens.knaw.nl/cards/33/,dense
50478,NL-HaNA_2.05.159_23_1907.jpg,6386.0,https://migrantcards.huygens.knaw.nl/cards/23/,dense
99853,NL-HaNA_2.05.159_46_0133.jpg,4385.0,https://migrantcards.huygens.knaw.nl/cards/46/,dense
32725,NL-HaNA_2.05.159_15_0885.jpg,6244.0,https://migrantcards.huygens.knaw.nl/cards/15/,dense
6938,NL-HaNA_2.05.159_3_0781.jpg,4089.0,https://migrantcards.huygens.knaw.nl/cards/03/,dense
53578,NL-HaNA_2.05.159_25_1355.jpg,7658.0,https://migrantcards.huygens.knaw.nl/cards/25/,dense
50789,NL-HaNA_2.05.159_23_1775.jpg,4058.0,https://migrantcards.huygens.knaw.nl/cards/23/,dense
40849,NL-HaNA_2.05.159_19_2087.jpg,5458.0,https://migrantcards.huygens.knaw.nl/cards/19/,dense
105371,NL-HaNA_2.05.159_48_0359.jpg,4472.0,https://migrantcards.huygens.knaw.nl/cards/48/,dense
77605,NL-HaNA_2.05.159_37_1359.jpg,5222.0,https://migrantcards.huygens.knaw.nl/cards/37/,dense
11968,NL-HaNA_2.05.159_6_0391.jpg,4194.0,https://migrantcards.huygens.knaw.nl/cards/06/,dense
43738,NL-HaNA_2.05.159_20_2155.jpg,4010.0,https://migrantcards.huygens.knaw.nl/cards/20/,dense
66870,NL-HaNA_2.05.159_32_1173.jpg,5328.0,https://migrantcards.huygens.knaw.nl/cards/32/,dense
84681,NL-HaNA_2.05.159_40_0747.jpg,4791.0,https://migrantcards.huygens.knaw.nl/cards/40/,dense
34564,NL-HaNA_2.05.159_16_0495.jpg,4624.0,https://migrantcards.huygens.knaw.nl/cards/16/,dense
98658,NL-HaNA_2.05.159_46_2397.jpg,4149.0,https://migrantcards.huygens.knaw.nl/cards/46/,dense
55321,NL-HaNA_2.05.159_26_0435.jpg,5199.0,https://migrantcards.huygens.knaw.nl/cards/26/,dense
105738,NL-HaNA_2.05.159_49_0623.jpg,4331.0,https://migrantcards.huygens.knaw.nl/cards/49/,dense
91421,NL-HaNA_2.05.159_43_2471.jpg,4439.0,https://migrantcards.huygens.knaw.nl/cards/43/,dense
65925,NL-HaNA_2.05.159_32_1131.jpg,4798.0,https://migrantcards.huygens.knaw.nl/cards/32/,dense
44771,NL-HaNA_2.05.159_21_0017.jpg,4997.0,https://migrantcards.huygens.knaw.nl/cards/21/,dense
62150,NL-HaNA_2.05.159_30_0139.jpg,4632.0,https://migrantcards.huygens.knaw.nl/cards/30/,dense
67615,NL-HaNA_2.05.159_32_0003.jpg,5352.0,https://migrantcards.huygens.knaw.nl/cards/32/,dense
18351,NL-HaNA_2.05.159_9_1439.jpg,5397.0,https://migrantcards.huygens.knaw.nl/cards/09/,dense
42300,NL-HaNA_2.05.159_20_1563.jpg,4188.0,https://migrantcards.huygens.knaw.nl/cards/20/,dense
186,NL-HaNA_2.05.159_1_0537.jpg,4563.0,https://migrantcards.huygens.knaw.nl/cards/01/,dense
33433,NL-HaNA_2.05.159_16_0417.jpg,4915.0,https://migrantcards.huygens.knaw.nl/cards/16/,dense
36116,NL-HaNA_2.05.159_17_0567.jpg,4391.0,https://migrantcards.huygens.knaw.nl/cards/17/,dense
