,file,edges,url,density
31617,NL-HaNA_2.05.159_15_1777.jpg,84.0,https://migrantcards.huygens.knaw.nl/cards/15/,empty
54093,NL-HaNA_2.05.159_25_1015.jpg,191.0,https://migrantcards.huygens.knaw.nl/cards/25/,empty
207,NL-HaNA_2.05.159_1_2125.jpg,211.0,https://migrantcards.huygens.knaw.nl/cards/01/,empty
25489,NL-HaNA_2.05.159_12_0757.jpg,292.0,https://migrantcards.huygens.knaw.nl/cards/12/,empty
10436,NL-HaNA_2.05.159_5_1601.jpg,271.0,https://migrantcards.huygens.knaw.nl/cards/05/,empty
94371,NL-HaNA_2.05.159_44_0441.jpg,180.0,https://migrantcards.huygens.knaw.nl/cards/44/,empty
63987,NL-HaNA_2.05.159_31_0839.jpg,167.0,https://migrantcards.huygens.knaw.nl/cards/31/,empty
12900,NL-HaNA_2.05.159_6_2095.jpg,1.0,https://migrantcards.huygens.knaw.nl/cards/06/,empty
31017,NL-HaNA_2.05.159_14_1119.jpg,292.0,https://migrantcards.huygens.knaw.nl/cards/14/,empty
5346,NL-HaNA_2.05.159_3_2499.jpg,3.0,https://migrantcards.huygens.knaw.nl/cards/03/,empty
57549,NL-HaNA_2.05.159_27_0639.jpg,97.0,https://migrantcards.huygens.knaw.nl/cards/27/,empty
102252,NL-HaNA_2.05.159_47_0315.jpg,260.0,https://migrantcards.huygens.knaw.nl/cards/47/,empty
57006,NL-HaNA_2.05.159_27_0785.jpg,248.0,https://migrantcards.huygens.knaw.nl/cards/27/,empty
22480,NL-HaNA_2.05.159_11_2077.jpg,126.0,https://migrantcards.huygens.knaw.nl/cards/11/,empty
100047,NL-HaNA_2.05.159_46_2493.jpg,10.0,https://migrantcards.huygens.knaw.nl/cards/46/,empty
68531,NL-HaNA_2.05.159_33_0183.jpg,267.0,https://migrantcards.huygens.knaw.nl/cards/33/,empty
99384,NL-HaNA_2.05.159_46_1581.jpg,249.0,https://migrantcards.huygens.knaw.nl/cards/46/,empty
85484,NL-HaNA_2.05.159_40_1097.jpg,274.0,https://migrantcards.huygens.knaw.nl/cards/40/,empty
65712,NL-HaNA_2.05.159_32_2097.jpg,179.0,https://migrantcards.huygens.knaw.nl/cards/32/,empty
80591,NL-HaNA_2.05.159_38_0815.jpg,169.0,https://migrantcards.huygens.knaw.nl/cards/38/,empty
105401,NL-HaNA_2.05.159_48_2049.jpg,229.0,https://migrantcards.huygens.knaw.nl/cards/48/,empty
44550,NL-HaNA_2.05.159_21_0321.jpg,86.0,https://migrantcards.huygens.knaw.nl/cards/21/,empty
75200,NL-HaNA_2.05.159_36_0285.jpg,297.0,https://migrantcards.huygens.knaw.nl/cards/36/,empty
42132,NL-HaNA_2.05.159_20_1169.jpg,17.0,https://migrantcards.huygens.knaw.nl/cards/20/,empty
62864,NL-HaNA_2.05.159_30_2251.jpg,1.0,https://migrantcards.huygens.knaw.nl/cards/30/,empty
73916,NL-HaNA_2.05.159_35_2303.jpg,134.0,https://migrantcards.huygens.knaw.nl/cards/35/,empty
302,NL-HaNA_2.05.159_1_2257.jpg,37.0,https://migrantcards.huygens.knaw.nl/cards/01/,empty
41241,NL-HaNA_2.05.159_19_0661.jpg,239.0,https://migrantcards.huygens.knaw.nl/cards/19/,empty
106688,NL-HaNA_2.05.159_49_1291.jpg,29.0,https://migrantcards.huygens.knaw.nl/cards/49/,empty
94581,NL-HaNA_2.05.159_44_1363.jpg,284.0,https://migrantcards.huygens.knaw.nl/cards/44/,empty
78461,NL-HaNA_2.05.159_37_2247.jpg,181.0,https://migrantcards.huygens.knaw.nl/cards/37/,empty
57977,NL-HaNA_2.05.159_27_1271.jpg,255.0,https://migrantcards.huygens.knaw.nl/cards/27/,empty
57970,NL-HaNA_2.05.159_27_0471.jpg,281.0,https://migrantcards.huygens.knaw.nl/cards/27/,empty
88709,NL-HaNA_2.05.159_41_2075.jpg,243.0,https://migrantcards.huygens.knaw.nl/cards/41/,empty
78144,NL-HaNA_2.05.159_37_2129.jpg,237.0,https://migrantcards.huygens.knaw.nl/cards/37/,empty
7695,NL-HaNA_2.05.159_4_2061.jpg,262.0,https://migrantcards.huygens.knaw.nl/cards/04/,empty
74381,NL-HaNA_2.05.159_35_0701.jpg,126.0,https://migrantcards.huygens.knaw.nl/cards/35/,empty
10813,NL-HaNA_2.05.159_5_2185.jpg,164.0,https://migrantcards.huygens.knaw.nl/cards/05/,empty
106764,NL-HaNA_2.05.159_49_0579.jpg,166.0,https://migrantcards.huygens.knaw.nl/cards/49/,empty
24112,NL-HaNA_2.05.159_11_1401.jpg,122.0,https://migrantcards.huygens.knaw.nl/cards/11/,empty
72034,NL-HaNA_2.05.159_34_2361.jpg,236.0,https://migrantcards.huygens.knaw.nl/cards/34/,empty
75640,NL-HaNA_2.05.159_36_1255.jpg,147.0,https://migrantcards.huygens.knaw.nl/cards/36/,empty
12106,NL-HaNA_2.05.159_6_0205.jpg,66.0,https://migrantcards.huygens.knaw.nl/cards/06/,empty
63708,NL-HaNA_2.05.159_31_2443.jpg,2.0,https://migrantcards.huygens.knaw.nl/cards/31/,empty
54690,NL-HaNA_2.05.159_25_1533.jpg,195.0,https://migrantcards.huygens.knaw.nl/cards/25/,empty
