,file,edges,url,density
74906,NL-HaNA_2.05.159_36_1727.jpg,1681.0,https://migrantcards.huygens.knaw.nl/cards/36/,large
25750,NL-HaNA_2.05.159_12_0175.jpg,1961.0,https://migrantcards.huygens.knaw.nl/cards/12/,large
2903,NL-HaNA_2.05.159_2_1011.jpg,2683.0,https://migrantcards.huygens.knaw.nl/cards/02/,large
56382,NL-HaNA_2.05.159_27_1627.jpg,3304.0,https://migrantcards.huygens.knaw.nl/cards/27/,large
100399,NL-HaNA_2.05.159_46_1655.jpg,1958.0,https://migrantcards.huygens.knaw.nl/cards/46/,large
18255,NL-HaNA_2.05.159_9_1803.jpg,1926.0,https://migrantcards.huygens.knaw.nl/cards/09/,large
24014,NL-HaNA_2.05.159_11_0811.jpg,2125.0,https://migrantcards.huygens.knaw.nl/cards/11/,large
78422,NL-HaNA_2.05.159_37_1723.jpg,1795.0,https://migrantcards.huygens.knaw.nl/cards/37/,large
103631,NL-HaNA_2.05.159_48_2133.jpg,1641.0,https://migrantcards.huygens.knaw.nl/cards/48/,large
5341,NL-HaNA_2.05.159_3_0119.jpg,2633.0,https://migrantcards.huygens.knaw.nl/cards/03/,large
53873,NL-HaNA_2.05.159_25_1485.jpg,2171.0,https://migrantcards.huygens.knaw.nl/cards/25/,large
48885,NL-HaNA_2.05.159_23_1697.jpg,2254.0,https://migrantcards.huygens.knaw.nl/cards/23/,large
20985,NL-HaNA_2.05.159_10_1693.jpg,1560.0,https://migrantcards.huygens.knaw.nl/cards/10/,large
71233,NL-HaNA_2.05.159_34_1495.jpg,1530.0,https://migrantcards.huygens.knaw.nl/cards/34/,large
74235,NL-HaNA_2.05.159_35_2247.jpg,1841.0,https://migrantcards.huygens.knaw.nl/cards/35/,large
8003,NL-HaNA_2.05.159_4_0645.jpg,1709.0,https://migrantcards.huygens.knaw.nl/cards/04/,large
37773,NL-HaNA_2.05.159_18_0883.jpg,2833.0,https://migrantcards.huygens.knaw.nl/cards/18/,large
