,file,edges,url,density
74185,NL-HaNA_2.05.159_35_0750.jpg,1619.0,https://migrantcards.huygens.knaw.nl/cards/35/,medium
87620,NL-HaNA_2.05.159_41_0890.jpg,2440.0,https://migrantcards.huygens.knaw.nl/cards/41/,medium
46582,NL-HaNA_2.05.159_22_0844.jpg,1687.0,https://migrantcards.huygens.knaw.nl/cards/22/,medium
58627,NL-HaNA_2.05.159_29_1764.jpg,1523.0,https://migrantcards.huygens.knaw.nl/cards/29/,medium
24170,NL-HaNA_2.05.159_11_2060.jpg,2577.0,https://migrantcards.huygens.knaw.nl/cards/11/,medium
66373,NL-HaNA_2.05.159_32_2014.jpg,2279.0,https://migrantcards.huygens.knaw.nl/cards/32/,medium
75514,NL-HaNA_2.05.159_36_2086.jpg,2721.0,https://migrantcards.huygens.knaw.nl/cards/36/,medium
99177,NL-HaNA_2.05.159_46_2002.jpg,2150.0,https://migrantcards.huygens.knaw.nl/cards/46/,medium
106238,NL-HaNA_2.05.159_49_0798.jpg,2702.0,https://migrantcards.huygens.knaw.nl/cards/49/,medium
75920,NL-HaNA_2.05.159_36_0478.jpg,2790.0,https://migrantcards.huygens.knaw.nl/cards/36/,medium
89521,NL-HaNA_2.05.159_42_1686.jpg,1508.0,https://migrantcards.huygens.knaw.nl/cards/42/,medium
56457,NL-HaNA_2.05.159_27_0320.jpg,2227.0,https://migrantcards.huygens.knaw.nl/cards/27/,medium
89967,NL-HaNA_2.05.159_42_1976.jpg,1931.0,https://migrantcards.huygens.knaw.nl/cards/42/,medium
58753,NL-HaNA_2.05.159_29_1392.jpg,2579.0,https://migrantcards.huygens.knaw.nl/cards/29/,medium
66105,NL-HaNA_2.05.159_32_1108.jpg,1962.0,https://migrantcards.huygens.knaw.nl/cards/32/,medium
52928,NL-HaNA_2.05.159_24_1008.jpg,2479.0,https://migrantcards.huygens.knaw.nl/cards/24/,medium
80829,NL-HaNA_2.05.159_38_0892.jpg,2978.0,https://migrantcards.huygens.knaw.nl/cards/38/,medium
6359,NL-HaNA_2.05.159_3_1396.jpg,2160.0,https://migrantcards.huygens.knaw.nl/cards/03/,medium
6788,NL-HaNA_2.05.159_3_0278.jpg,2288.0,https://migrantcards.huygens.knaw.nl/cards/03/,medium
3048,NL-HaNA_2.05.159_2_0858.jpg,1631.0,https://migrantcards.huygens.knaw.nl/cards/02/,medium
11713,NL-HaNA_2.05.159_5_0514.jpg,1988.0,https://migrantcards.huygens.knaw.nl/cards/05/,medium
94975,NL-HaNA_2.05.159_44_0320.jpg,2058.0,https://migrantcards.huygens.knaw.nl/cards/44/,medium
6942,NL-HaNA_2.05.159_3_1642.jpg,1988.0,https://migrantcards.huygens.knaw.nl/cards/03/,medium
85976,NL-HaNA_2.05.159_40_1230.jpg,2759.0,https://migrantcards.huygens.knaw.nl/cards/40/,medium
57454,NL-HaNA_2.05.159_27_0992.jpg,1624.0,https://migrantcards.huygens.knaw.nl/cards/27/,medium
22126,NL-HaNA_2.05.159_10_0386.jpg,1643.0,https://migrantcards.huygens.knaw.nl/cards/10/,medium
13547,NL-HaNA_2.05.159_6_0238.jpg,1636.0,https://migrantcards.huygens.knaw.nl/cards/06/,medium
21006,NL-HaNA_2.05.159_10_2114.jpg,2094.0,https://migrantcards.huygens.knaw.nl/cards/10/,medium
97478,NL-HaNA_2.05.159_45_1222.jpg,2218.0,https://migrantcards.huygens.knaw.nl/cards/45/,medium
3581,NL-HaNA_2.05.159_2_2244.jpg,1945.0,https://migrantcards.huygens.knaw.nl/cards/02/,medium
81824,NL-HaNA_2.05.159_38_2100.jpg,1712.0,https://migrantcards.huygens.knaw.nl/cards/38/,medium
105543,NL-HaNA_2.05.159_48_0638.jpg,2274.0,https://migrantcards.huygens.knaw.nl/cards/48/,medium
89497,NL-HaNA_2.05.159_42_1560.jpg,2444.0,https://migrantcards.huygens.knaw.nl/cards/42/,medium
43330,NL-HaNA_2.05.159_20_1526.jpg,1503.0,https://migrantcards.huygens.knaw.nl/cards/20/,medium
28369,NL-HaNA_2.05.159_13_1986.jpg,2488.0,https://migrantcards.huygens.knaw.nl/cards/13/,medium
81197,NL-HaNA_2.05.159_38_0436.jpg,1850.0,https://migrantcards.huygens.knaw.nl/cards/38/,medium
102522,NL-HaNA_2.05.159_47_0540.jpg,2134.0,https://migrantcards.huygens.knaw.nl/cards/47/,medium
62338,NL-HaNA_2.05.159_30_0308.jpg,1830.0,https://migrantcards.huygens.knaw.nl/cards/30/,medium
66644,NL-HaNA_2.05.159_32_1894.jpg,2654.0,https://migrantcards.huygens.knaw.nl/cards/32/,medium
87631,NL-HaNA_2.05.159_41_2316.jpg,1865.0,https://migrantcards.huygens.knaw.nl/cards/41/,medium
104053,NL-HaNA_2.05.159_48_0606.jpg,2648.0,https://migrantcards.huygens.knaw.nl/cards/48/,medium
80302,NL-HaNA_2.05.159_38_2254.jpg,2293.0,https://migrantcards.huygens.knaw.nl/cards/38/,medium
16905,NL-HaNA_2.05.159_8_1462.jpg,2005.0,https://migrantcards.huygens.knaw.nl/cards/08/,medium
75793,NL-HaNA_2.05.159_36_1310.jpg,1649.0,https://migrantcards.huygens.knaw.nl/cards/36/,medium
50386,NL-HaNA_2.05.159_23_1706.jpg,2702.0,https://migrantcards.huygens.knaw.nl/cards/23/,medium
97673,NL-HaNA_2.05.159_45_0432.jpg,2315.0,https://migrantcards.huygens.knaw.nl/cards/45/,medium
